title,link,domain,published_date,topic
Kourtney Kardashian says she's 'not OK' after showing off 5-year-old son Reign's newly shaved head - Insider,https://www.insider.com/reign-disick-shaved-head-kourtney-kardashian-hair-photo-2020-8,insider.com,2020-08-05 15:41:58,ENTERTAINMENT
Caroline Flack death recorded as suicide - inquest,https://www.independent.ie/world-news/europe/britain/caroline-flack-death-recorded-as-suicide-inquest-39428846.html,independent.ie,2020-08-06 14:21:00,ENTERTAINMENT
House committee requests hearing with postmaster general amid mail-in voting concerns | TheHill,https://thehill.com/homenews/house/510307-house-oversight-and-reform-committee-requests-hearing-with-postmaster-general,thehill.com,2020-08-03 19:30:34,NATION
Prabhas to Announce Straight Bollywood Movie..,https://www.greatandhra.com/movies/news/prabhas-to-announce-straight-bollywood-movie-106872,greatandhra.com,2020-08-17 14:37:28,ENTERTAINMENT
"Sun may not be as quiet as scientists thought during the passive, calm period of its cycle",https://www.firstpost.com/tech/science/sun-may-not-be-as-quiet-as-scientists-thought-during-the-passive-calm-period-of-its-cycle-8674181.html,firstpost.com,2020-08-05 04:42:37,SCIENCE
"MotoGP, Rossi: I risked my life, it was terrifying, I don't know who to pray to",https://www.gpone.com/en/2020/08/17/motogp/rossi-i-risked-my-life-it-was-terrifying-i-dont-know-who-to-pray-to.html,gpone.com,2020-08-17 09:56:13,SPORTS
Intel Tiger Lake Allegedly Beats AMD Ryzen 4000 In Single-Thread Workloads,https://www.tomshardware.com/uk/news/intel-tiger-lake-allegedly-beats-amd-ryzen-4000-in-single-thread-workloads,tomshardware.com,2020-08-03 19:21:00,TECHNOLOGY
Wearing masks outdoors may become mandatory in Paris,https://www.eturbonews.com/578424/wearing-masks-outdoors-may-become-mandatory-in-paris/,eturbonews.com,2020-08-05 00:10:17,WORLD
World’s First Under-Display Camera In A 5G Smartphone Launching September 1,https://www.forbes.com/sites/johnkoetsier/2020/08/17/worlds-first-under-display-camera-in-a-5g-smartphone-launching-september-1/,forbes.com,2020-08-17 19:31:00,TECHNOLOGY
"NSW Flooding: SES volunteers paddle 4km one way to rescue couple, horses, dogs",https://www.news.com.au/national/breaking-news/ses-volunteers-paddle-4km-one-way-to-help-save-horses-dogs-people/news-story/d7d1b69973c9ce46de3090c53db08771,news.com.au,2020-08-10 05:52:30,NATION
How to speed up your home Internet and Wi-Fi on the cheap,https://www.pcworld.com/article/3570211/how-to-speed-up-home-internet-and-wi-fi.html,pcworld.com,2020-08-17 10:00:00,TECHNOLOGY
"Russia–African Union Consultations: Economics, Politics and Ideology",https://jamestown.org/program/russia-african-union-consultations-economics-politics-and-ideology/,jamestown.org,2020-08-05 21:36:27,WORLD
Watch SpaceX launch its tenth Starlink mission to build out its satellite internet constellation,https://techcrunch.com/2020/08/06/watch-spacex-launch-its-tenth-starlink-mission-to-build-out-its-satellite-internet-constellation/,techcrunch.com,2020-08-06 20:53:01,SCIENCE
"""One Tree Hill"" star Hilarie Burton on leaving Hollywood behind for rural living: ""I found so much self-worth""",https://www.cbsnews.com/news/one-tree-hill-hilarie-burton-hollywood-rural-living/,cbsnews.com,2020-08-15 16:43:00,ENTERTAINMENT
Tronetti: Simple safeguards to protect yourself against COVID-19,https://www.floridatoday.com/story/life/wellness/2020/08/04/tronetti-simple-safeguards-protect-yourself-against-covid-19/5571794002/,floridatoday.com,2020-08-04 10:14:11,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.valuewalk.com/2020/08/warren-buffett-800-million-bet-bac/,valuewalk.com,2020-08-13 15:43:00,BUSINESS
LA County Reports 1st West Nile Virus Death In 2020 NK#143103,https://www.newkerala.com/news/2020/143103.htm,newkerala.com,2020-08-13 11:00:56,HEALTH
French firm thrusts Microsoft Flight Simulator to new take-off - The Jakarta Post,https://www.thejakartapost.com/life/2020/08/15/french-firm-thrusts-microsoft-flight-simulator-to-new-take-off.html,thejakartapost.com,2020-08-15 15:01:00,TECHNOLOGY
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://ca.finance.yahoo.com/news/china-adds-cash-banking-system-014630692.html,ca.finance.yahoo.com,2020-08-17 03:22:30,BUSINESS
"Carl Frampton, Michael Conlan both win by stoppage, stay on track for title bouts",https://www.espn.com/boxing/story/_/id/29669932/carl-frampton-michael-conlan-win-stoppage-stay-track-title-bouts,espn.com,2020-08-15 23:34:10,SPORTS
"Will There Be Another Fight Island? Dana White House-Hunts in 'New Fight Capital of the World,' Abu Dhabi",https://www.sportscasting.com/will-there-be-another-fight-island-dana-white-house-hunts-in-new-fight-capital-of-the-world-abu-dhabi/,sportscasting.com,2020-08-06 03:48:00,SPORTS
Huawei's chipset production lines are to close in September 2020,https://www.notebookcheck.net/Huawei-s-chipset-production-lines-are-to-close-in-September-2020.484869.0.html,notebookcheck.net,2020-08-09 23:21:47,TECHNOLOGY
F1 calendar 2020: full season schedule and how to watch the races on TV,https://www.telegraph.co.uk/formula-1/0/f1-calendar-2020-schedule-news-how-watch-grand-prix-tv/,telegraph.co.uk,2020-07-31 05:50:46,SPORTS
"Covid 19 coronavirus: All NZ rest homes move to alert level 4, 'full lockdown, no family visits'",https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12355883,nzherald.co.nz,2020-08-11 22:36:11,NATION
Top 10: The Champions League's greatest African winners,https://www.goal.com/en-ng/lists/top-10-the-champions-leagues-greatest-african-winners/1lirva6gj54gj1maoqy5xwkbav,goal.com,2020-08-12 07:00:00,SPORTS
Evacuation Flights To End On August 25 – PTF,https://www.channelstv.com/2020/08/17/evacuation-flights-to-end-on-august-22-ptf/,channelstv.com,2020-08-17 19:48:17,WORLD
COVID-19 liver damage may be more common than previously thought,https://www.herald.co.zw/covid-19-liver-damage-may-be-more-common-than-previously-thought/,herald.co.zw,2020-08-14 02:02:14,HEALTH
"What's new in Windows 10 20H2, arriving later this year",https://www.bleepingcomputer.com/news/microsoft/whats-new-in-windows-10-20h2-arriving-later-this-year/,bleepingcomputer.com,2020-08-16 21:08:16,TECHNOLOGY
"Former employee admits defrauding Te Papa of $120,000",https://www.newshub.co.nz/home/new-zealand/2020/08/former-employee-admits-defrauding-te-papa-of-120-000.html,newshub.co.nz,2020-08-16 20:30:09,NATION
"Amid COVID-19 crisis, flu shot makers see record U.S. production",https://www.ctvnews.ca/health/amid-covid-19-crisis-flu-shot-makers-see-record-u-s-production-1.5066232,ctvnews.ca,2020-08-16 02:54:00,HEALTH
Crater investigators: Exploring Mars from afar | Particle,https://particle.scitech.org.au/space/crater-investigators-exploring-mars-from-afar/,particle.scitech.org.au,2020-08-06 06:27:17,SCIENCE
"PS5 DualSense Battery Life, HD Camera and Pulse Headset Details Revealed",https://www.glitched.online/ps5-dualsense-battery-life-hd-camera-and-pulse-headset-details-revealed/,glitched.online,2020-08-05 07:12:08,TECHNOLOGY
South Africa starts COVID-19 plasma treatment study,https://mybroadband.co.za/news/trending/363070-south-africa-starts-covid-19-plasma-treatment-study.html,mybroadband.co.za,2020-08-07 05:18:50,HEALTH
Mysterious early humans were highly social • Earth.com,https://www.earth.com/news/mysterious-early-humans-were-highly-social/,earth.com,2020-08-11 23:00:25,SCIENCE
Coronavirus: African Union Member States reporting COVID-19 cases as of 7 August 6 pm EAT,https://www.cnbcafrica.com/africa-press-office/2020/08/07/coronavirus-african-union-member-states-reporting-covid-19-cases-as-of-7-august-6-pm-eat/,cnbcafrica.com,2020-08-07 16:30:00,WORLD
Countries pledge aid for port blast to be delivered 'directly' to Lebanese people,https://www.thejournal.ie/world-leaders-hold-aid-summit-after-devastating-beirut-explosion-5171392-Aug2020/,thejournal.ie,2020-08-09 16:55:00,WORLD
JI demands terrorists who attacked Karachi rally be brought to justice as one worker dies,https://www.thenews.com.pk/latest/696934-ji-slams-india-for-terrorism-demands-terrorists-to-be-brought-to-justice,thenews.com.pk,2020-08-06 16:31:00,NATION
Actor Niharika Konidela gets engaged,https://indianexpress.com/article/entertainment/telugu/niharika-konidela-engagement-6553383/,indianexpress.com,2020-08-13 15:40:22,ENTERTAINMENT
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.globenewswire.com/news-release/2020/08/05/2073670/0/en/Globus-Medical-Reports-Second-Quarter-2020-Results.html,globenewswire.com,2020-08-05 20:15:00,BUSINESS
"The Only Way America's Got Talent Could Ever End, According To Simon Cowell",https://www.cinemablend.com/television/2551833/the-only-way-americas-got-talent-could-ever-end-according-to-simon-cowell,cinemablend.com,2020-08-05 03:05:57,ENTERTAINMENT
Police launch hunt for gang that shot woman dead in Mombasa,https://www.standardmedia.co.ke/coast/article/2001382212/police-launch-hunt-for-gang-that-shot-woman-dead-in-mombasa,standardmedia.co.ke,2020-08-12 07:03:20,NATION
"COVID-19 symptoms often appear in this order, according to a new study",https://www.cbs17.com/community/health/coronavirus/covid-19-symptoms-often-appear-in-this-order-according-to-a-new-study/,cbs17.com,2020-08-15 11:40:00,HEALTH
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.forbes.com/sites/marksparrow/2020/08/04/classic-guitar-amp-brand-orange-launches-its-first-pair-of-wireless-headphones/,forbes.com,2020-08-04 15:35:00,BUSINESS
"Wilson's 'Trump' card gives him the winning hand, Selby overcomes sustained bad spell",https://timesofindia.indiatimes.com/sports/more-sports/snooker/billiards/wilsons-trump-card-gives-him-the-winning-hand-selby-overcomes-sustained-bad-spell/articleshow/77500511.cms,timesofindia.indiatimes.com,2020-08-12 07:42:00,SPORTS
People get better at multi-tasking by practising simple challenges,https://www.dailymail.co.uk/sciencetech/article-8635109/Good-news-men-People-better-multi-tasking-practising-simple-challenges.html,dailymail.co.uk,2020-08-17 17:00:46,HEALTH
Hyderabad to witness drop in coronavirus cases by September: health officials,https://www.thehansindia.com/telangana/hyderabad-to-witness-drop-in-coronavirus-cases-by-september-health-officials-638366,thehansindia.com,2020-08-09 09:20:08,NATION
NASA’s TESS Telescope Finishes First Planet-hunting Mission,https://www.dualdove.com/nasas-tess-telescope-finishes-first-planet-hunting-mission/11805/,dualdove.com,2020-08-13 18:45:00,SCIENCE
COVID-19: FAAN reacts to allegation of bribery at Abuja airport,https://dailypost.ng/2020/08/17/covid-19-faan-reacts-to-allegation-of-bribery-at-abuja-airport/,dailypost.ng,2020-08-17 09:56:36,WORLD
WhatsApp to sync chats between Android and iPhone,https://mybroadband.co.za/news/smartphones/363390-whatsapp-to-sync-chats-between-android-and-iphone.html,mybroadband.co.za,2020-08-11 06:30:17,TECHNOLOGY
Covid-19 corruption: Ramaphosa appoints Cabinet committee to deal with tenders,https://www.news24.com/news24/southafrica/news/covid-19-corruption-ramaphosa-appoints-cabinet-committee-to-deal-with-tenders-20200806,news24.com,2020-08-06 14:55:20,NATION
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://bulletinline.com/2020/08/17/lithium-hydroxide-market-size-and-forecast-top-key-players-fmc-general-lithium-sqm-simbol-tianqi-lithium-rockwood/,bulletinline.com,2020-08-17 08:41:00,BUSINESS
"The 'Work It' Dance Competition Isn't Based On A Real Event, But It Has A Namesake",https://www.bustle.com/entertainment/work-it-netflix-dance-competition-not-based-on-real-event,bustle.com,2020-08-07 12:00:00,ENTERTAINMENT
Hurricane season coming back to life with two systems brewing in the Atlantic,https://www.washingtonpost.com/weather/2020/08/17/atlantic-hurricane-activity/,washingtonpost.com,2020-08-17 16:46:00,NATION
Limpopo's R932m PPE tender mess,https://www.iol.co.za/sundayindependent/news/limpopos-r932m-ppe-tender-mess-836015a1-e926-479f-a027-f07d90ce340a,iol.co.za,2020-08-16 02:31:39,NATION
Perovskite and Organic Solar Cells Rocketed Into Space for the First Time,https://scitechdaily.com/perovskite-and-organic-solar-cells-rocketed-into-space-for-the-first-time/,scitechdaily.com,2020-08-14 12:02:17,SCIENCE
We Now Know The Most Likely Order Covid-19 Symptoms Appear,https://www.iflscience.com/health-and-medicine/we-now-know-the-most-likely-order-covid19-symptoms-appear/,iflscience.com,2020-08-17 12:20:00,HEALTH
"Allentown Art Museum to reopen Aug. 14 for museum members, Aug. 21 to the public",https://www.wfmz.com/news/area/lehighvalley/allentown-art-museum-to-reopen-aug-14-for-museum-members-aug-21-to-the-public/article_409716ca-db3e-11ea-b893-7f412d047633.html,wfmz.com,2020-08-10 18:59:00,ENTERTAINMENT
Stage three restrictions now in place across regional Victoria,https://www.skynews.com.au/details/_6178530101001,skynews.com.au,2020-08-05 20:55:14,SCIENCE
Watch live: Trump to hold news conference | TheHill,https://thehill.com/homenews/news/511125-watch-live-trump-to-hold-news-conference,thehill.com,2020-08-07 22:37:22,NATION
The RTX 3090 Just Got Well And Truly Confirmed,https://www.kotaku.com.au/2020/08/nvidia-rtx-3090-specs-leaks-details/,kotaku.com.au,2020-08-16 23:24:00,TECHNOLOGY
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.mirror.co.uk/money/amazon-hike-prices-2-september-22479518,mirror.co.uk,2020-08-06 12:30:00,BUSINESS
GMB doctor warns of risk of catching coronavirus from food packaging,https://metro.co.uk/2020/08/14/good-morning-britain-doctor-warns-risk-catching-coronavirus-food-packaging-13126993/,metro.co.uk,2020-08-14 06:36:00,TECHNOLOGY
International flight resumption and university reopening in Ghana go begin afta months of Covid-19 restrictions,https://www.bbc.com/pidgin/tori-53803590,bbc.com,2020-08-17 06:08:26,WORLD
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.kvue.com/article/news/health/coronavirus/austin-travis-county-extends-stay-home-orders-cases-plateau/269-e3a2ca55-9698-4184-9dee-d72f3ab3b671,kvue.com,2020-08-14 23:44:00,BUSINESS
Radio Nova Has A New Boss: Bruce Springsteen!,https://www.nova.ie/radio-nova-has-a-new-boss-bruce-springsteen-181778/,nova.ie,2020-08-17 08:10:00,ENTERTAINMENT
These armored sea bugs from a half-billion years ago had 'disco ball' eyes filled with tiny lenses,https://www.livescience.com/trilobite-eyes-like-bees.html,livescience.com,2020-08-14 11:29:00,SCIENCE
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.manchestereveningnews.co.uk/news/uk-news/warning-brits-over-france-face-18751959,manchestereveningnews.co.uk,2020-08-11 14:37:00,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://www.fool.com/investing/2020/08/10/why-boeing-stock-just-popped-5.aspx,fool.com,2020-08-10 19:11:00,BUSINESS
Why iPhone 12 Will Be Another 'Defining Chapter' In Apple's Growth Story,https://galusaustralis.com/2020/08/786489/global-medical-power-supplies-market-2020-research-by-business-analysis-growth-strategy-and-industry-development-to-2025/,galusaustralis.com,2020-08-03 10:42:04,BUSINESS
"Backpackers beg for visa extension, fearing Covid-19 if they have to leave NZ",https://www.stuff.co.nz/travel/travel-troubles/122307774/backpackers-beg-for-visa-extension-fearing-covid19-if-they-have-to-leave-nz,stuff.co.nz,2020-08-02 20:33:00,WORLD
Genki Covert is a $75 ultra-portable dock for Nintendo Switch,https://arstechnica.com/gaming/2020/08/genki-covert-is-a-75-ultra-portable-dock-for-nintendo-switch/,arstechnica.com,2020-08-03 23:10:00,TECHNOLOGY
Callum Hudson-Odoi rates his first Chelsea season under Frank Lampard,https://metro.co.uk/2020/08/08/callum-hudson-odoi-chelsea-frank-lampard-13101685/,metro.co.uk,2020-08-08 13:40:00,SPORTS
120W fast charging finally shows up in a real phone with the Xiaomi Mi 10 Ultra,https://www.neowin.net/news/120w-fast-charging-finally-shows-up-in-a-real-phone-with-the-xiaomi-mi-10-ultra,neowin.net,2020-08-11 16:12:00,TECHNOLOGY
"Indonesia Export, Import Growth Seen Tumbling in July: Reuters Poll",https://www.nytimes.com/reuters/2020/08/14/world/asia/14reuters-indonesia-economy-trade.html,nytimes.com,2020-08-14 05:27:00,NATION
John Paintsil congratulates former team Fulham on their return to the Premier League,https://futaa.com/ug/article/211589/john-paintsil-congratulates-former-team-fulham-on-their-return-to-the-premier-league,futaa.com,2020-08-05 14:10:06,SPORTS
How to Cycle Up ‘Mount Everest’,https://www.nytimes.com/2020/08/13/sports/cycling/everesting-challenge-cycling-records.html,nytimes.com,2020-08-13 20:57:00,SPORTS
iPhone 12 leak reveals killer A14 Bionic performance — bad news for Note 20,https://www.tomsguide.com/news/iphone-12-leak-reveals-killer-performance-to-crush-samsung-galaxy-note-20,tomsguide.com,2020-08-10 18:42:00,TECHNOLOGY
